session_id,user_id,label,attack_type,event_count,session_duration_sec,failed_logins,beneficiary_adds,password_changes,security_changes,device_registers,transfer_count,total_transfer_amount,max_transfer_amount,avg_transfer_amount,transaction_velocity_per_min,new_device,new_location,time_since_prev_session_hr,impossible_travel,amount_zscore,login_hour
U0548_D18,U0548,0,normal,3,735.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,72.055,0,-1.4648945376820153,15
U0548_D19,U0548,0,normal,3,892.0,0,0,0,0,0,1,10336.41,10336.41,10336.41,0.06726457399103139,0,0,55.06944444444444,0,0.09162964894994996,22
U0548_D20,U0548,0,normal,5,1109.0,0,0,0,0,0,1,9530.55,9530.55,9530.55,0.05410279531109107,0,0,46.263888888888886,0,-0.029722017735024458,20
U0549_D1,U0549,0,normal,4,2036.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-4.701672539539017,13
U0549_D2,U0549,0,normal,4,1394.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,47.73305555555555,0,-4.701672539539017,13
U0549_D3,U0549,1,large_transfer,4,284.0,0,0,0,0,0,1,77407.78,77407.78,77407.78,0.2112676056338028,1,0,23.113888888888887,0,66.69092365127334,13
U0549_D4,U0549,0,normal,4,1464.0,0,0,0,0,0,1,4729.11,4729.11,4729.11,0.04098360655737705,1,0,52.959722222222226,0,-0.34005100005122113,18
U0549_D5,U0549,0,normal,3,1225.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,40.790277777777774,0,-4.701672539539017,11
U0549_D6,U0549,1,beneficiary_attack,6,294.0,0,1,0,0,1,2,6304.24,3739.11,3152.12,0.4081632653061224,1,1,58.772222222222226,0,-1.7944966677470158,22
U0549_D7,U0549,0,normal,5,1305.0,0,0,0,0,0,1,6588.74,6588.74,6588.74,0.04597701149425287,1,1,56.11694444444444,0,1.3750713514013124,7
U0549_D8,U0549,1,composite_ato,9,930.0,1,1,1,1,1,2,81744.53,47578.27,40872.265,0.12903225806451613,1,1,62.477777777777774,0,32.994501030467426,21
U0549_D9,U0549,0,normal,3,873.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,33.69166666666667,0,-4.701672539539017,7
U0549_D10,U0549,0,normal,4,1040.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,54.305277777777775,0,-4.701672539539017,14
U0549_D11,U0549,0,normal,4,1709.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,18.297777777777778,0,-4.701672539539017,8
U0549_D12,U0549,1,beneficiary_attack,6,447.0,0,1,0,0,1,2,5708.25,3332.03,2854.125,0.2684563758389262,1,1,60.905833333333334,0,-2.0693351491229333,22
U0549_D13,U0549,0,normal,4,530.0,0,0,0,0,0,1,5834.53,5834.53,5834.53,0.11320754716981131,1,1,68.37222222222222,0,0.6794693076135615,18
U0549_D14,U0549,0,normal,2,723.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,19.227777777777778,0,-4.701672539539017,14
U0549_D15,U0549,0,normal,3,1674.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,42.62861111111111,0,-4.701672539539017,9
U0549_D16,U0549,0,normal,4,1961.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,79.87666666666667,0,-4.701672539539017,17
U0549_D17,U0549,0,normal,3,919.0,0,0,0,0,0,1,4359.44,4359.44,4359.44,0.06528835690968444,0,0,52.01888888888889,0,-0.6809947790080342,21
U0549_D18,U0549,0,normal,3,1244.0,0,0,0,0,0,1,3977.24,3977.24,3977.24,0.04823151125401929,0,0,12.479444444444445,0,-1.0334948799556194,10
U0549_D19,U0549,1,new_device,5,370.0,0,0,0,0,1,1,13503.01,13503.01,13503.01,0.16216216216216214,1,0,80.80416666666666,0,7.752049041037266,19
U0549_D20,U0549,1,beneficiary_attack,6,481.0,0,1,0,0,1,2,4607.200000000001,2519.78,2303.6000000000004,0.24948024948024947,0,1,11.578333333333333,0,-2.5770800943719374,7
U0550_D1,U0550,0,normal,4,1955.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-4.272235678776704,12
U0550_D2,U0550,0,normal,3,1022.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,23.904444444444444,0,-4.272235678776704,12
U0550_D3,U0550,0,normal,4,1037.0,0,0,0,0,0,1,7445.6,7445.6,7445.6,0.057859209257473475,0,0,74.10916666666667,0,-0.42609125502486245,15
U0550_D4,U0550,0,normal,3,1181.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,21.364722222222223,0,-4.272235678776704,12
U0550_D5,U0550,0,normal,4,1213.0,0,0,0,0,0,1,11839.72,11839.72,11839.72,0.0494641384995878,0,0,53.61611111111111,0,1.8437620993450254,18
U0550_D6,U0550,0,normal,5,2388.0,0,0,0,0,0,1,7318.57,7318.57,7318.57,0.02512562814070352,0,0,37.843333333333334,0,-0.49171064448295837,8
U0550_D7,U0550,1,velocity_attack,10,824.0,0,0,0,0,0,8,81746.48,16463.55,10218.31,0.5825242718446603,1,0,83.70583333333333,0,1.0061966875426895,21
U0550_D8,U0550,1,composite_ato,9,714.0,1,1,1,1,1,2,66476.58,36098.91,33238.29,0.1680672268907563,0,1,44.985,0,12.897537575030459,18
U0550_D9,U0550,0,normal,6,2160.0,0,0,0,0,0,1,6295.63,6295.63,6295.63,0.027777777777777776,1,1,19.148055555555555,0,-1.0201267529003737,13
U0550_D10,U0550,0,normal,3,421.0,0,0,0,0,0,1,8859.15,8859.15,8859.15,0.14251781472684086,0,0,70.66305555555556,0,0.30410073087209855,13
U0550_D11,U0550,1,large_transfer,4,382.0,0,0,0,0,0,1,34741.31,34741.31,34741.31,0.15706806282722513,1,0,19.348055555555554,0,13.673946728327369,8
U0550_D12,U0550,0,normal,3,789.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,83.81027777777778,0,-4.272235678776704,20
U0550_D13,U0550,0,normal,3,157.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,17.204444444444444,0,-4.272235678776704,13
U0550_D14,U0550,0,normal,2,252.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,70.52805555555555,0,-4.272235678776704,12
U0550_D15,U0550,0,normal,4,1289.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,32.163333333333334,0,-4.272235678776704,20
U0550_D16,U0550,0,normal,3,1390.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.4125,0,-4.272235678776704,18
U0550_D17,U0550,0,normal,4,825.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,38.34527777777778,0,-4.272235678776704,9
U0550_D18,U0550,0,normal,3,732.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49.651666666666664,0,-4.272235678776704,11
U0550_D19,U0550,0,normal,5,1382.0,0,0,0,0,0,1,7864.05,7864.05,7864.05,0.04341534008683068,0,0,71.28972222222222,0,-0.20993417780892856,10
U0550_D20,U0550,0,normal,3,1201.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.03805555555556,0,-4.272235678776704,8
U0551_D1,U0551,0,normal,4,2377.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-3.4270236394848825,7
U0551_D2,U0551,0,normal,4,1076.0,0,0,0,0,0,1,5188.73,5188.73,5188.73,0.055762081784386616,0,0,57.66444444444444,0,-0.39274155974871877,17
U0551_D3,U0551,0,normal,4,1157.0,0,0,0,0,0,1,8343.54,8343.54,8343.54,0.05185825410544511,0,0,71.82805555555555,0,1.4521382948539396,18
U0551_D4,U0551,0,normal,4,2194.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,47.30583333333333,0,-3.4270236394848825,17
U0551_D5,U0551,0,normal,4,1362.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,37.35138888888889,0,-3.4270236394848825,7
U0551_D6,U0551,0,normal,4,970.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,58.86083333333333,0,-3.4270236394848825,18
U0551_D7,U0551,0,normal,4,969.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,47.50083333333333,0,-3.4270236394848825,18
U0551_D8,U0551,0,normal,4,1273.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,44.42444444444445,0,-3.4270236394848825,15
U0551_D9,U0551,0,normal,5,2505.0,0,0,0,0,0,1,3695.67,3695.67,3695.67,0.023952095808383235,0,0,48.185833333333335,0,-1.2658579489173354,15
U0551_D10,U0551,0,normal,3,1558.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,22.736666666666668,0,-3.4270236394848825,15
U0551_D11,U0551,0,normal,5,1236.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,68.40194444444444,0,-3.4270236394848825,12
U0551_D12,U0551,0,normal,4,1363.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,31.745833333333334,0,-3.4270236394848825,20
U0551_D13,U0551,0,normal,4,1658.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,70.20416666666667,0,-3.4270236394848825,18
U0551_D14,U0551,0,normal,4,410.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,21.244722222222222,0,-3.4270236394848825,16
U0551_D15,U0551,0,normal,3,645.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,53.37,0,-3.4270236394848825,22
U0551_D16,U0551,0,normal,3,549.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,34.95333333333333,0,-3.4270236394848825,9
U0551_D17,U0551,0,normal,3,1466.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50.92527777777778,0,-3.4270236394848825,12
U0551_D18,U0551,0,normal,4,1648.0,0,0,0,0,0,1,5629.78,5629.78,5629.78,0.03640776699029127,0,0,72.47888888888889,0,-0.13482293394478684,13
U0551_D19,U0551,0,normal,3,633.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,32.81166666666667,0,-3.4270236394848825,22
U0551_D20,U0551,0,normal,4,510.0,0,0,0,0,0,1,6443.94,6443.94,6443.94,0.11764705882352941,0,0,38.573055555555555,0,0.34128414775690025,13
U0552_D1,U0552,0,normal,5,2187.0,0,0,0,0,0,1,10300.94,10300.94,10300.94,0.027434842249657063,0,0,0.0,0,0.16760037652413182,19
U0552_D2,U0552,0,normal,4,1160.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,21.846666666666668,0,-1.7723491157967775,18
U0552_D3,U0552,0,normal,4,1333.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.795,0,-1.7723491157967775,16
U0552_D4,U0552,0,normal,4,1041.0,0,0,0,0,0,1,5450.33,5450.33,5450.33,0.05763688760806916,0,0,64.83666666666667,0,-0.745902508353047,9
U0552_D5,U0552,0,normal,4,1424.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,56.03194444444444,0,-1.7723491157967775,18
U0552_D6,U0552,0,normal,4,725.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,25.865555555555556,0,-1.7723491157967775,20
U0552_D7,U0552,0,normal,3,953.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,74.51416666666667,0,-1.7723491157967775,22
U0552_D8,U0552,0,normal,4,1344.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,23.290555555555557,0,-1.7723491157967775,22
U0552_D9,U0552,0,normal,6,3074.0,0,0,0,0,0,1,10071.21,10071.21,10071.21,0.01951854261548471,0,0,37.242777777777775,0,0.1243359174678821,12
U0552_D10,U0552,0,normal,4,1628.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,81.13861111111112,0,-1.7723491157967775,22
U0552_D11,U0552,1,new_location,5,536.0,0,0,0,0,0,1,5102.51,5102.51,5102.51,0.11194029850746269,0,1,37.86888888888889,0,-0.8114065528789891,12
U0552_D12,U0552,1,large_transfer,4,322.0,0,0,0,0,0,1,62512.92,62512.92,62512.92,0.1863354037267081,1,1,49.19888888888889,0,10.000548058392917,13
U0552_D13,U0552,0,normal,3,1266.0,0,0,0,0,0,1,5968.67,5968.67,5968.67,0.04739336492890995,1,0,32.915277777777774,0,-0.6482848715306191,22
U0552_D14,U0552,0,normal,3,496.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,32.9925,0,-1.7723491157967775,8
U0552_D15,U0552,0,normal,4,2467.0,0,0,0,0,0,1,8156.43,8156.43,8156.43,0.02432103769760843,0,0,72.9161111111111,0,-0.23626966696482288,9
U0552_D16,U0552,0,normal,3,804.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.510555555555555,0,-1.7723491157967775,14
U0552_D17,U0552,0,normal,5,2428.0,0,0,0,0,0,1,5428.98,5428.98,5428.98,0.024711696869851727,0,0,27.080833333333334,0,-0.7499232988499387,17
U0552_D18,U0552,0,normal,4,687.0,0,0,0,0,0,1,20500.43,20500.43,20500.43,0.08733624454148473,0,0,64.71833333333333,0,2.088444051706415,11
U0552_D19,U0552,0,normal,4,1574.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,24.949444444444445,0,-1.7723491157967775,12
U0552_D20,U0552,0,normal,4,1724.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,48.78194444444444,0,-1.7723491157967775,13
U0553_D1,U0553,1,composite_ato,9,1098.0,1,1,1,1,1,2,67000.41,34570.04,33500.205,0.1092896174863388,0,0,0.0,0,21.084105068454075,19
U0553_D2,U0553,0,normal,3,1144.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,39.60333333333333,0,-2.000538160470618,11
U0553_D3,U0553,0,normal,3,803.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,71.4675,0,-2.000538160470618,11
U0553_D4,U0553,0,normal,4,1123.0,0,0,0,0,0,1,2131.55,2131.55,2131.55,0.05342831700801425,0,0,59.121944444444445,0,-0.5317092003309879,22
U0553_D5,U0553,0,normal,4,837.0,0,0,0,0,0,1,1454.7,1454.7,1454.7,0.07168458781362008,0,0,23.830555555555556,0,-0.9981195034768248,22
U0553_D6,U0553,0,normal,3,1167.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,57.7525,0,-2.000538160470618,8
U0553_D7,U0553,0,normal,5,1087.0,0,0,0,0,0,1,2029.3,2029.3,2029.3,0.05519779208831647,0,0,49.69694444444445,0,-0.6021686130467475,10
U0553_D8,U0553,0,normal,4,1779.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,54.11138888888889,0,-2.000538160470618,17
U0553_D9,U0553,0,normal,2,488.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,26.036944444444444,0,-2.000538160470618,19
U0553_D10,U0553,0,normal,4,1166.0,0,0,0,0,0,1,3914.12,3914.12,3914.12,0.051457975986277875,0,0,43.93416666666667,0,0.6966412673925463,15
U0553_D11,U0553,0,normal,4,1343.0,0,0,0,0,0,1,4481.2,4481.2,4481.2,0.044676098287416234,0,0,51.181666666666665,0,1.0874102039485647,19
U0553_D12,U0553,1,credential_attack,7,525.0,3,0,1,1,0,0,0.0,0.0,0.0,0.0,1,1,48.445,0,-2.000538160470618,20
U0553_D13,U0553,0,normal,4,881.0,0,0,0,0,0,1,2168.3,2168.3,2168.3,0.0681044267877412,1,1,62.647222222222226,0,-0.5063851571299692,10
U0553_D14,U0553,0,normal,5,1444.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,33.95777777777778,0,-2.000538160470618,21
U0553_D15,U0553,0,normal,3,1380.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,33.84638888888889,0,-2.000538160470618,7
U0553_D16,U0553,0,normal,3,1410.0,0,0,0,0,0,1,914.57,914.57,914.57,0.0425531914893617,0,0,79.80583333333334,0,-1.3703174750187628,15
U0553_D17,U0553,0,normal,4,1014.0,0,0,0,0,0,1,4811.09,4811.09,4811.09,0.0591715976331361,0,0,47.69166666666667,0,1.3147339756923488,15
U0553_D18,U0553,0,normal,3,981.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50.25861111111111,0,-2.000538160470618,18
U0553_D19,U0553,0,normal,5,1812.0,0,0,0,0,0,1,4223.62,4223.62,4223.62,0.033112582781456956,0,0,39.39805555555556,0,0.909914501969833,9
U0553_D20,U0553,0,normal,3,564.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,44.99722222222222,0,-2.000538160470618,7
U0554_D1,U0554,0,normal,5,1048.0,0,0,0,0,0,1,5586.91,5586.91,5586.91,0.05725190839694657,0,0,0.0,0,-0.6330313152204365,14
U0554_D2,U0554,0,normal,4,1432.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,55.34111111111111,0,-1.7526030311927543,22
U0554_D3,U0554,0,normal,3,337.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,37.82333333333333,0,-1.7526030311927543,12
U0554_D4,U0554,0,normal,4,1886.0,0,0,0,0,0,1,5662.74,5662.74,5662.74,0.031813361611876985,0,0,45.668055555555554,0,-0.6178355946482096,10
U0554_D5,U0554,1,credential_attack,7,842.0,3,0,1,1,0,0,0.0,0.0,0.0,0.0,1,1,58.22666666666667,0,-1.7526030311927543,20
U0554_D6,U0554,0,normal,2,826.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,40.23916666666667,0,-1.7526030311927543,13
U0554_D7,U0554,0,normal,2,343.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,41.92527777777778,0,-1.7526030311927543,7
U0554_D8,U0554,0,normal,3,980.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,58.89666666666667,0,-1.7526030311927543,18
U0554_D9,U0554,0,normal,4,1630.0,0,0,0,0,0,1,11169.12,11169.12,11169.12,0.03680981595092024,0,0,73.30972222222222,0,0.48559855864863116,19
U0554_D10,U0554,0,normal,3,1708.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50.259166666666665,0,-1.7526030311927543,22
U0554_D11,U0554,0,normal,4,419.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,8.786666666666667,0,-1.7526030311927543,7
U0554_D12,U0554,0,normal,5,1217.0,0,0,0,0,0,1,5813.13,5813.13,5813.13,0.04930156121610517,0,0,52.92138888888889,0,-0.5876986512635699,12
U0554_D13,U0554,0,normal,4,1442.0,0,0,0,0,0,1,5883.08,5883.08,5883.08,0.041608876560332866,0,0,69.99722222222222,0,-0.5736812352800901,11
U0554_D14,U0554,0,normal,4,1848.0,0,0,0,0,0,1,6880.63,6880.63,6880.63,0.032467532467532464,0,0,44.51611111111111,0,-0.3737802586636445,8
U0554_D15,U0554,0,normal,2,661.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.07805555555556,0,-1.7526030311927543,12
U0554_D16,U0554,0,normal,5,2357.0,0,0,0,0,0,1,20233.93,20233.93,20233.93,0.025456088247772592,0,0,56.39805555555556,0,2.302113391832453,21
U0554_D17,U0554,0,normal,4,1868.0,0,0,0,0,0,1,13830.64,13830.64,13830.64,0.032119914346895075,0,0,21.555,0,1.0189457064449339,19
U0554_D18,U0554,0,normal,3,436.0,0,0,0,0,0,1,4238.72,4238.72,4238.72,0.13761467889908258,0,0,45.92472222222222,0,-0.9031977205780884,18
U0554_D19,U0554,0,normal,4,1545.0,0,0,0,0,0,1,8159.86,8159.86,8159.86,0.038834951456310676,0,0,44.39416666666666,0,-0.11743288127197939,14
U0554_D20,U0554,0,normal,4,1477.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,65.9775,0,-1.7526030311927543,8
U0555_D1,U0555,0,normal,3,519.0,0,0,0,0,0,1,6368.0,6368.0,6368.0,0.11560693641618497,0,0,0.0,0,-0.8531621314456113,18
U0555_D2,U0555,0,normal,3,459.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,52.33694444444444,0,-1.6971304683666915,22
U0555_D3,U0555,0,normal,3,1343.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.41027777777778,0,-1.6971304683666915,20
U0555_D4,U0555,0,normal,4,1294.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,37.810833333333335,0,-1.6971304683666915,10
U0555_D5,U0555,1,velocity_attack,8,689.0,0,0,0,0,0,6,91003.91,25000.0,15167.318333333335,0.5224963715529753,1,0,21.81861111111111,0,0.31303542819988256,8
U0555_D6,U0555,0,normal,3,1072.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,53.55388888888889,0,-1.6971304683666915,14
U0555_D7,U0555,0,normal,2,334.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,73.63888888888889,0,-1.6971304683666915,16
U0555_D8,U0555,0,normal,4,1409.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,19.555555555555557,0,-1.6971304683666915,12
U0555_D9,U0555,0,normal,3,1508.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,68.85861111111112,0,-1.6971304683666915,9
U0555_D10,U0555,0,normal,4,1389.0,0,0,0,0,0,1,8428.24,8428.24,8428.24,0.04319654427645789,0,0,31.524444444444445,0,-0.5801129281701267,17
U0555_D11,U0555,0,normal,2,271.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,46.89361111111111,0,-1.6971304683666915,16
U0555_D12,U0555,0,normal,3,938.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,72.94083333333333,0,-1.6971304683666915,17
U0555_D13,U0555,0,normal,3,986.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,21.29,0,-1.6971304683666915,15
U0555_D14,U0555,0,normal,4,2193.0,0,0,0,0,0,1,9160.12,9160.12,9160.12,0.02735978112175103,0,0,72.69611111111111,0,-0.48311488381934137,16
U0555_D15,U0555,0,normal,4,1374.0,0,0,0,0,0,1,25000.0,25000.0,25000.0,0.04366812227074236,0,0,40.54,0,1.6161874372594083,9
U0555_D16,U0555,0,normal,4,1787.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,27.485555555555557,0,-1.6971304683666915,13
U0555_D17,U0555,0,normal,5,2434.0,0,0,0,0,0,1,15070.49,15070.49,15070.49,0.024650780608052585,0,0,44.929722222222225,0,0.30020250617567174,10
U0555_D18,U0555,0,normal,3,718.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,73.60638888888889,0,-1.6971304683666915,12
U0555_D19,U0555,0,normal,3,662.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,48.43277777777778,0,-1.6971304683666915,13
U0555_D20,U0555,0,normal,4,2063.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49.8825,0,-1.6971304683666915,15
U0556_D1,U0556,0,normal,4,1753.0,0,0,0,0,0,1,13761.51,13761.51,13761.51,0.034227039361095266,0,0,0.0,0,-0.0961374094605896,15
U0556_D2,U0556,0,normal,3,288.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,49.413333333333334,0,-2.5355140512343475,17
U0556_D3,U0556,0,normal,2,392.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,28.489444444444445,0,-2.5355140512343475,22
U0556_D4,U0556,0,normal,5,2670.0,0,0,0,0,0,1,23102.46,23102.46,23102.46,0.02247191011235955,0,0,35.61944444444445,0,1.559647111422408,10
U0556_D5,U0556,0,normal,4,732.0,0,0,0,0,0,1,12023.0,12023.0,12023.0,0.0819672131147541,0,0,75.58333333333333,0,-0.4043071296068596,14
U0556_D6,U0556,0,normal,3,1306.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.708333333333336,0,-2.5355140512343475,12
U0556_D7,U0556,0,normal,3,592.0,0,0,0,0,0,1,8961.52,8961.52,8961.52,0.10135135135135134,0,0,28.8325,0,-0.9469876058959822,17
U0556_D8,U0556,0,normal,3,1060.0,0,0,0,0,0,1,7662.22,7662.22,7662.22,0.056603773584905655,0,0,76.30611111111111,0,-1.1773025982664884,21
U0556_D9,U0556,0,normal,4,1394.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,36.463055555555556,0,-2.5355140512343475,10
U0556_D10,U0556,1,beneficiary_attack,6,603.0,0,1,0,0,1,2,50000.0,25000.0,25000.0,0.1990049751243781,1,1,52.51555555555556,0,1.896006620868056,15
U0556_D11,U0556,0,normal,2,893.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,27.861666666666668,0,-2.5355140512343475,19
U0556_D12,U0556,0,normal,4,487.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50.94833333333333,0,-2.5355140512343475,22
U0556_D13,U0556,0,normal,3,681.0,0,0,0,0,0,1,14363.9,14363.9,14363.9,0.0881057268722467,0,0,47.19138888888889,0,0.010642740046120964,22
U0556_D14,U0556,0,normal,5,1972.0,0,0,0,0,0,1,20252.41,20252.41,20252.41,0.030425963488843813,0,0,59.03527777777778,0,1.05444489176139,9
U0556_D15,U0556,0,normal,4,1808.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,45.39805555555556,0,-2.5355140512343475,7
U0556_D16,U0556,0,normal,5,1814.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,56.75972222222222,0,-2.5355140512343475,16
U0556_D17,U0556,0,normal,3,282.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,50.399166666666666,0,-2.5355140512343475,19
U0556_D18,U0556,0,normal,2,851.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,19.881666666666668,0,-2.5355140512343475,15
U0556_D19,U0556,0,normal,2,138.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,55.020833333333336,0,-2.5355140512343475,22
U0556_D20,U0556,1,composite_ato,9,584.0,1,1,1,1,1,2,97724.63,54677.77,48862.315,0.20547945205479454,1,1,32.705,0,6.125860309136827,7
U0557_D1,U0557,0,normal,2,415.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,-2.058934614761549,12
U0557_D2,U0557,0,normal,5,1572.0,0,0,0,0,0,1,15895.22,15895.22,15895.22,0.03816793893129771,0,0,28.655277777777776,0,1.93820176915616,17
U0557_D3,U0557,0,normal,4,1373.0,0,0,0,0,0,1,9765.47,9765.47,9765.47,0.043699927166788055,0,0,50.324444444444445,0,0.3967668755642764,19
U0557_D4,U0557,0,normal,3,1004.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,64.435,0,-2.058934614761549,12
U0557_D5,U0557,1,new_device,5,333.0,0,0,0,0,1,1,14112.37,14112.37,14112.37,0.1801801801801802,1,0,30.216666666666665,0,1.4898723593041614,19
U0557_D6,U0557,0,normal,4,1650.0,0,0,0,0,0,1,9104.49,9104.49,9104.49,0.03636363636363636,1,0,45.41583333333333,0,0.2305516733184487,16
U0557_D7,U0557,0,normal,4,1451.0,0,0,0,0,0,1,7738.0,7738.0,7738.0,0.04135079255685734,0,0,38.151944444444446,0,-0.11307659337177073,7
U0557_D8,U0557,1,credential_attack,7,588.0,3,0,1,1,0,0,0.0,0.0,0.0,0.0,1,1,84.68888888888888,0,-2.058934614761549,20
U0557_D9,U0557,0,normal,3,1423.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,49.48361111111111,0,-2.058934614761549,21
U0557_D10,U0557,1,beneficiary_attack,6,470.0,0,1,0,0,1,2,20512.980000000003,11317.62,10256.490000000002,0.25531914893617025,1,1,18.435,0,0.520242606458928,16
U0557_D11,U0557,0,normal,3,1501.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,74.96055555555556,0,-2.058934614761549,19
