session_id,user_id,label,attack_type,Isolation Forest,Autoencoder,LSTM Autoencoder
U0175_D5,U0175,1,credential_attack,0.1298331509978643,1.7617332,0.78122795
U0164_D3,U0164,0,normal,-0.0743798416827909,0.17756307,0.22661936
U0473_D16,U0473,0,normal,0.0817821680406504,0.30404037,0.28156546
U0406_D14,U0406,0,normal,0.1330944555749896,0.3945192,0.28156546
U0351_D17,U0351,0,normal,0.0520301478506013,1.0002341,0.22791468
U0290_D8,U0290,0,normal,-0.0509784178909208,0.28532797,0.28156546
U0317_D9,U0317,0,normal,-0.0717621568939351,0.18691598,0.22661936
U0300_D17,U0300,0,normal,-0.060243364594841,0.1470986,0.25575376
U0579_D14,U0579,0,normal,-0.1245489549920179,0.089770496,0.22791468
U0108_D1,U0108,0,normal,-0.0110734746853489,0.26916194,0.22661936
U0375_D3,U0375,0,normal,-0.0474786235989008,0.4508649,0.22791468
U0034_D15,U0034,0,normal,-0.1245028820499285,0.06745182,0.22791468
U0234_D6,U0234,0,normal,-0.1122419310475718,0.13004048,0.41035748
U0193_D20,U0193,0,normal,-0.0632955684696129,0.22141798,0.21377696
U0281_D2,U0281,0,normal,0.0106459496019015,0.3858,0.26129663
U0391_D2,U0391,0,normal,0.0269227577660876,0.8180627,0.22661936
U0071_D12,U0071,0,normal,-0.1199934273245577,0.051245317,0.22791468
U0433_D14,U0433,0,normal,0.0205793454047723,0.36442554,0.28156546
U0368_D18,U0368,0,normal,-0.1255274947627606,0.06470201,0.1946163
U0493_D2,U0493,0,normal,-0.112864305490213,0.13180906,0.22791468
U0364_D20,U0364,0,normal,-0.0729224760189463,0.2389285,0.22661936
U0552_D13,U0552,0,normal,0.0655280151929823,0.75231767,0.26129663
U0187_D10,U0187,0,normal,-0.0840520336957519,0.14307135,0.22791468
U0483_D14,U0483,0,normal,-0.1093514524541457,0.11205646,0.22791468
U0331_D2,U0331,0,normal,-0.1279780411159342,0.07633461,0.21377696
U0028_D1,U0028,0,normal,-0.0367762863302131,0.45972687,0.41150656
U0292_D18,U0292,0,normal,-0.0344697200080268,0.3754493,0.2699893
U0251_D4,U0251,0,normal,-0.1135813818251555,0.07490148,0.1946163
U0158_D7,U0158,0,normal,-0.0228391133373869,0.2709616,0.26129663
U0528_D2,U0528,0,normal,-0.1141359179157012,0.11937165,0.21377696
U0018_D14,U0018,0,normal,0.106566161424536,0.1839731,0.2699893
U0529_D12,U0529,0,normal,-0.1027372743137583,0.14547633,0.22791468
U0513_D13,U0513,0,normal,-0.1063235183363748,0.14388686,0.1946163
U0219_D13,U0219,0,normal,-0.1076108848640691,0.07340884,0.21377696
U0593_D12,U0593,0,normal,-0.115217143365784,0.08133282,0.22791468
U0387_D13,U0387,0,normal,-0.0109218813613382,0.27374268,0.26129663
U0324_D8,U0324,0,normal,-0.1136168229706327,0.15647691,0.21377696
U0263_D7,U0263,0,normal,0.0639256814444374,0.74257624,0.26129663
U0557_D8,U0557,1,credential_attack,0.1378278633897399,1.8102311,0.78122795
U0418_D16,U0418,0,normal,-0.0091940012460973,0.34110808,0.28156546
U0517_D12,U0517,0,normal,-0.0894008936277283,0.15954703,0.22661936
U0511_D1,U0511,0,normal,-0.0366496740033683,0.13133198,0.22661936
U0509_D19,U0509,0,normal,-0.1207327008776392,0.09034309,0.41035748
U0316_D10,U0316,0,normal,-0.1075006332951251,0.11409374,0.22791468
U0102_D19,U0102,0,normal,0.0969552024051612,0.20739105,0.22661936
U0068_D9,U0068,0,normal,0.0113447669135822,0.16135252,0.2699893
U0152_D5,U0152,0,normal,-0.0494701930823797,0.22475038,0.2699893
U0317_D1,U0317,0,normal,-0.0383216018652676,0.16926716,0.22661936
U0010_D18,U0010,0,normal,-0.1172293803327275,0.102894396,0.1946163
U0058_D9,U0058,0,normal,-0.0368710827511415,0.19055146,0.25575376
U0101_D10,U0101,0,normal,-0.1221689698252796,0.07606857,0.22791468
U0201_D2,U0201,0,normal,-0.1045078307860202,0.13759571,0.21377696
U0310_D4,U0310,0,normal,-0.07067913134671,0.16999581,0.22661936
U0531_D19,U0531,0,normal,-0.1030267243022196,0.13608022,0.22791468
U0550_D9,U0550,0,normal,0.1505134433865522,0.47760105,0.41897097
U0091_D10,U0091,0,normal,-0.0289611795114847,0.1966957,0.22661936
U0339_D14,U0339,0,normal,-0.1156937533616165,0.052711446,0.21377696
U0058_D1,U0058,0,normal,0.0521731176288809,0.4318513,0.2699893
U0098_D10,U0098,0,normal,0.0037444487133541,0.7815715,0.1946163
U0307_D1,U0307,0,normal,-0.0934688148535296,0.1763745,0.1946163
U0099_D4,U0099,0,normal,-0.0427554388669075,0.11630729,0.28156546
U0359_D2,U0359,0,normal,-0.113486510446741,0.11639011,0.22791468
U0558_D15,U0558,0,normal,-0.1022084946494405,0.11995656,0.22791468
U0471_D1,U0471,0,normal,0.0478621591684088,0.4520164,0.2699893
U0145_D14,U0145,0,normal,-0.1032734679786291,0.19737965,0.22791468
U0185_D6,U0185,0,normal,-0.0138566540938571,0.42621642,0.21377696
U0573_D4,U0573,0,normal,-0.1186571603996632,0.09181817,0.21377696
U0147_D12,U0147,1,credential_attack,0.1311023176876637,1.7323989,0.78122795
U0507_D15,U0507,0,normal,0.0252782704779936,0.86937886,0.22791468
U0151_D19,U0151,0,normal,-0.0416160131083288,0.19113451,0.26129663
U0501_D17,U0501,0,normal,-0.1221323455599564,0.07149752,0.21377696
U0265_D12,U0265,0,normal,-0.124105302763355,0.081555896,0.21377696
U0307_D5,U0307,0,normal,0.0306545342766613,0.2885782,0.4030065
U0109_D3,U0109,0,normal,-0.0944707000370933,0.19741982,0.22791468
U0171_D11,U0171,0,normal,-0.032496826197068,0.26785502,0.25575376
U0508_D7,U0508,1,composite_ato,0.2712245604575753,13.434316,0.69102186
U0280_D10,U0280,0,normal,-0.0653572118761171,0.1844055,0.4030065
U0076_D12,U0076,0,normal,-0.1065223645193726,0.113887876,0.41658178
U0243_D2,U0243,0,normal,-0.0519466734213301,0.13534187,0.22661936
U0486_D16,U0486,1,new_device,0.0908396206424168,1.2656364,0.4589417
U0031_D20,U0031,0,normal,-0.038464128377826,0.23270978,0.26129663
U0117_D7,U0117,0,normal,-0.0872724042539747,0.050480735,0.22661936
U0452_D7,U0452,0,normal,0.1094146449022644,0.37648857,0.22661936
U0358_D8,U0358,1,new_device,0.0649732737826545,1.6657183,0.4589417
U0119_D18,U0119,0,normal,-0.0948613272814564,0.14577559,0.21377696
U0463_D15,U0463,0,normal,-0.0757352001475834,0.19958808,0.22661936
U0259_D4,U0259,0,normal,-0.0938080430955244,0.21819262,0.22791468
U0034_D10,U0034,0,normal,-0.0365389968936078,0.13695945,0.2699893
U0194_D17,U0194,1,velocity_attack,0.229099877400015,40.78161,0.42935443
U0327_D7,U0327,1,beneficiary_attack,0.2141634585696659,4.439763,0.5442336
U0371_D18,U0371,0,normal,-0.0242403808183057,0.56475,0.21377696
U0459_D11,U0459,1,new_device,0.1287886773405016,1.4131625,0.4589417
U0149_D19,U0149,0,normal,0.056868131786361,0.7281455,0.4030065
U0383_D20,U0383,0,normal,-0.047554819840956,0.29541552,0.22661936
U0267_D10,U0267,0,normal,-0.0527676191009118,0.22475082,0.41035748
U0034_D19,U0034,0,normal,-0.067964627429354,0.1784026,0.22661936
U0086_D2,U0086,0,normal,-0.0645975536843605,0.29090062,0.41150656
U0439_D9,U0439,1,large_transfer,0.2211701197708633,8.6283245,0.2699893
U0223_D13,U0223,0,normal,-0.0902596051902084,0.17244911,0.22661936
U0138_D11,U0138,0,normal,-0.1343641995052089,0.062401995,0.21377696
U0063_D8,U0063,0,normal,-0.0731568213626476,0.18656124,0.22661936
U0321_D20,U0321,0,normal,0.0054824207800007,0.04020238,0.2699893
U0194_D14,U0194,1,composite_ato,0.26646891244381,5.2317457,0.69102186
U0243_D9,U0243,0,normal,0.066856315320147,1.2011114,0.22791468
U0153_D8,U0153,0,normal,-0.0481815297033087,0.16073416,0.22661936
U0385_D6,U0385,0,normal,-0.1020948888197527,0.19267747,0.22791468
U0458_D6,U0458,0,normal,-0.1033145649451099,0.09319046,0.22661936
U0142_D5,U0142,0,normal,-0.092120588443396,0.21544842,0.41035748
U0364_D5,U0364,0,normal,-0.0012027415641943,0.46665636,0.28156546
U0173_D9,U0173,0,normal,0.1239034613474368,0.56812024,0.26129663
U0422_D19,U0422,0,normal,0.1037966514683693,0.24820969,0.25575376
U0588_D11,U0588,0,normal,-0.0370799681794231,0.38435724,0.26129663
U0427_D2,U0427,0,normal,0.0075643297211076,0.2539202,0.28156546
U0161_D20,U0161,0,normal,0.2115781681387699,1.0413654,0.2699893
U0047_D2,U0047,0,normal,-0.0109110865432197,0.51756644,0.41150656
U0292_D15,U0292,0,normal,-0.0398252380177749,0.2884289,0.2699893
U0471_D17,U0471,0,normal,-0.0758491196691266,0.19355118,0.22661936
U0472_D10,U0472,0,normal,-0.1251874093397173,0.087114275,0.3965624
U0412_D15,U0412,0,normal,0.0452070941717229,1.3672149,0.22661936
U0228_D9,U0228,0,normal,-0.0510942673357439,0.10304497,0.2699893
U0486_D5,U0486,0,normal,-0.121716961933963,0.047754403,0.21377696
U0450_D14,U0450,0,normal,0.0896206923667489,0.16992204,0.1946163
U0314_D14,U0314,0,normal,-0.1168497877223822,0.124970436,0.21377696
U0317_D4,U0317,0,normal,-0.1003915623051577,0.19125006,0.22791468
U0021_D12,U0021,0,normal,-0.1125522920046421,0.10042914,0.21377696
U0514_D4,U0514,0,normal,-0.072657241793701,0.091155,0.22661936
U0390_D20,U0390,0,normal,-0.0899212491420761,0.21337482,0.22791468
U0118_D3,U0118,0,normal,0.064794377598689,0.110161014,0.2699893
U0165_D7,U0165,1,new_location,0.1142613609614552,1.8355645,0.28156546
U0371_D8,U0371,0,normal,0.2178176580093849,1.030208,0.2699893
U0131_D16,U0131,0,normal,-0.1053536244370202,0.13541223,0.22791468
U0015_D4,U0015,0,normal,-0.0631109169724725,0.13669802,0.25575376
U0386_D8,U0386,0,normal,-0.1039868234145878,0.1558403,0.22791468
U0555_D6,U0555,0,normal,-0.0135028440859227,0.4406059,0.21377696
U0190_D12,U0190,1,large_transfer,0.2244400779361045,2.2286577,0.2699893
U0508_D2,U0508,0,normal,-0.1204114051663077,0.08400853,0.22791468
U0597_D5,U0597,0,normal,-0.0655296143327814,0.2390697,0.22661936
U0237_D16,U0237,0,normal,0.0677322558499182,1.4971709,0.22661936
U0184_D20,U0184,0,normal,0.0713461751732453,0.14442097,0.22791468
U0231_D17,U0231,0,normal,-0.1205906987736394,0.09035589,0.21377696
U0063_D3,U0063,0,normal,-0.0659643736073841,0.14057466,0.22661936
U0461_D8,U0461,1,new_device,0.0188376319140256,0.8784563,0.4589417
U0368_D4,U0368,0,normal,-0.0566957175324306,0.16314708,0.2699893
U0256_D2,U0256,0,normal,-0.0250665753337417,0.08916615,0.2699893
U0174_D6,U0174,0,normal,-0.0644148233913876,0.16424936,0.22661936
U0315_D4,U0315,0,normal,-0.1366314588328278,0.01572776,0.21377696
U0264_D15,U0264,0,normal,-0.0761374021178062,0.08051763,0.2699893
U0345_D10,U0345,1,beneficiary_attack,0.2217182297326189,2.317185,0.5442336
U0230_D4,U0230,0,normal,-0.0751226239163237,0.17300828,0.22661936
U0364_D13,U0364,0,normal,-0.1354965615754414,0.03639819,0.21377696
U0454_D1,U0454,1,new_location,0.0442118901254025,1.0356488,0.28156546
U0303_D10,U0303,0,normal,-0.0261485579574912,0.3090236,0.26129663
U0303_D4,U0303,0,normal,-0.0400484589351586,0.3815466,0.41150656
U0087_D6,U0087,0,normal,-0.0222836542257101,0.51475424,0.41150656
U0085_D4,U0085,0,normal,-0.0112597001680428,0.31869233,0.26129663
U0096_D5,U0096,0,normal,0.0083055216766617,0.25436056,0.26129663
U0462_D1,U0462,0,normal,0.1093670772613328,0.6068158,0.26129663
U0499_D20,U0499,0,normal,-0.0387290051493379,0.28533456,0.28156546
U0519_D8,U0519,0,normal,-0.125498673295945,0.05929252,0.41035748
U0413_D11,U0413,1,new_location,0.1135428560670636,1.4333646,0.28156546
U0008_D16,U0008,0,normal,0.0561991099148524,0.48295343,0.28156546
U0465_D18,U0465,0,normal,-0.0233131527279836,0.51007473,0.41150656
U0112_D1,U0112,0,normal,-0.0741319617058073,0.18641321,0.21377696
U0372_D17,U0372,0,normal,-0.1052941056571585,0.027935574,0.41658178
U0020_D1,U0020,1,velocity_attack,0.17311444473362,23.365171,0.40494108
U0378_D7,U0378,0,normal,0.0940764821326753,0.18560573,0.22661936
U0369_D13,U0369,0,normal,-0.1107517352643728,0.090251505,0.1946163
U0391_D5,U0391,0,normal,0.0787300843991769,0.16182381,0.22791468
U0366_D5,U0366,0,normal,-0.1265607831863481,0.048110116,0.1946163
U0323_D4,U0323,0,normal,-0.1368743804066993,0.03723034,0.21377696
U0553_D3,U0553,0,normal,-0.1197862810164296,0.115136415,0.1946163
U0587_D12,U0587,0,normal,0.1334305397778131,0.41253558,0.22661936
U0160_D17,U0160,0,normal,-0.1066270611331814,0.052979674,0.21377696
U0496_D5,U0496,0,normal,-0.0703795436292554,0.15588704,0.22661936
U0050_D20,U0050,0,normal,-0.1130348543338592,0.10753972,0.1946163
U0047_D4,U0047,1,beneficiary_attack,0.2626773977091408,1.8529363,0.5442336
U0018_D1,U0018,0,normal,-0.0760447474614797,0.21642953,0.41035748
U0096_D10,U0096,0,normal,0.0257529415206206,0.6633873,0.41897097
U0216_D4,U0216,0,normal,-0.0456463813061604,0.16177097,0.28156546
U0130_D11,U0130,0,normal,0.0048974760282181,0.617835,0.1946163
U0424_D15,U0424,0,normal,-0.1174623509141371,0.05141484,0.22791468
U0014_D9,U0014,0,normal,0.0701616391233602,0.952319,0.41150656
U0166_D2,U0166,0,normal,-0.1333144779023776,0.03443805,0.1946163
U0474_D3,U0474,0,normal,-0.0623817951813062,0.20267239,0.22791468
U0289_D19,U0289,0,normal,-0.1088898210644659,0.120922714,0.21377696
U0518_D20,U0518,0,normal,-0.0142118969248228,0.3586463,0.26129663
U0465_D7,U0465,0,normal,-0.0539033030979302,0.2613463,0.28156546
U0341_D16,U0341,0,normal,-0.0772283362768124,0.16114016,0.21377696
U0395_D8,U0395,0,normal,-0.0995894855664752,0.17589682,0.1946163
U0187_D3,U0187,0,normal,-0.0441178866892189,0.26504838,0.28156546
U0044_D5,U0044,0,normal,-0.1185322318318358,0.12875172,0.1946163
U0504_D15,U0504,0,normal,-0.0341842392403992,0.26534808,0.2699893
U0558_D13,U0558,0,normal,0.1228884550973122,0.42041478,0.2699893
U0502_D17,U0502,0,normal,0.0291346951029234,0.87552476,0.22791468
U0447_D18,U0447,0,normal,-0.094673046813559,0.22922604,0.21377696
U0510_D5,U0510,0,normal,0.0384408448593777,0.17595911,0.28156546
U0105_D16,U0105,0,normal,0.0409223332748348,0.30984345,0.28156546
U0232_D12,U0232,0,normal,-0.0752994610866072,0.17853089,0.1946163
U0381_D8,U0381,0,normal,-0.1179483739595715,0.10588402,0.22791468
U0599_D8,U0599,0,normal,-0.0416215824042119,0.29870045,0.22791468
U0120_D11,U0120,0,normal,0.0739590383349251,0.09741439,0.21377696
U0412_D17,U0412,0,normal,-0.0129600713362384,0.1520375,0.2699893
U0187_D20,U0187,0,normal,-0.0024646659674263,0.16714944,0.2699893
U0162_D15,U0162,0,normal,-0.0897601389648775,0.13987829,0.22661936
U0554_D7,U0554,0,normal,-0.0636322447557345,0.18491745,0.22661936
U0283_D20,U0283,0,normal,0.0951372315587741,0.3254642,0.2699893
U0178_D8,U0178,0,normal,-0.0376165414977366,0.40441033,0.41150656
U0199_D7,U0199,0,normal,-0.1194194338462668,0.06864663,0.1946163
U0463_D13,U0463,0,normal,0.0731153027725743,0.186663,0.41035748
U0113_D5,U0113,0,normal,0.0301733593739816,0.12045104,0.28156546
U0343_D11,U0343,0,normal,0.0241526591012946,0.12268843,0.2699893
U0441_D18,U0441,0,normal,-0.0630887641433649,0.12307028,0.2699893
U0227_D7,U0227,0,normal,-0.017302854060025,0.52963203,0.41150656
U0406_D11,U0406,0,normal,-0.0482043117193386,0.22905152,0.28156546
U0058_D3,U0058,0,normal,-0.1200377131580853,0.07127434,0.41658178
U0522_D3,U0522,0,normal,-0.0513165184004322,0.058040407,0.25575376
U0571_D9,U0571,1,credential_attack,0.1222445755648777,1.5440274,0.78122795
U0564_D10,U0564,0,normal,-0.0831790627028263,0.1645921,0.1946163
U0571_D7,U0571,0,normal,-0.0330565702060062,0.28045255,0.41057152
U0330_D3,U0330,1,new_location,0.11291354241831,1.0537112,0.28156546
U0117_D1,U0117,0,normal,-0.0152509037143027,0.45208687,0.28156546
U0462_D10,U0462,0,normal,-0.1111450014538635,0.09438434,0.21377696
U0373_D13,U0373,0,normal,-0.1396596075745535,0.021191135,0.21377696
U0539_D9,U0539,0,normal,-0.0056877398557071,0.2145411,0.28156546
U0317_D10,U0317,0,normal,-0.0494259906134298,0.11375877,0.2699893
U0557_D15,U0557,0,normal,-0.0879825488842823,0.1327789,0.22661936
U0138_D12,U0138,0,normal,-0.0752383436146815,0.29150274,0.41035748
U0461_D1,U0461,0,normal,-0.095668703396521,0.12229228,0.1946163
U0266_D4,U0266,0,normal,-0.0918693732989493,0.26727325,0.22791468
U0584_D14,U0584,0,normal,-0.0205882952258565,0.3797239,0.28156546
U0310_D19,U0310,0,normal,-0.1025020772488968,0.1741054,0.22791468
U0373_D8,U0373,0,normal,0.015027626560473,0.6726061,0.1946163
U0490_D16,U0490,0,normal,-0.1286681763056483,0.052012146,0.21377696
U0580_D4,U0580,0,normal,-0.0980308730004636,0.20707782,0.22791468
U0208_D9,U0208,0,normal,-0.0829117160121121,0.067396946,0.25575376
U0578_D13,U0578,0,normal,-0.0542980996263679,0.22652215,0.21377696
U0045_D2,U0045,0,normal,-0.0558504589505993,0.03748088,0.2699893
U0430_D19,U0430,0,normal,-0.0560769536515211,0.20462564,0.28156546
U0409_D20,U0409,1,velocity_attack,0.183439133539341,20.588518,0.41845408
U0245_D1,U0245,0,normal,0.0384372794240231,0.8708313,0.28156546
U0480_D7,U0480,0,normal,-0.0310281703641807,0.20699336,0.22661936
U0168_D6,U0168,0,normal,-0.0657870451188509,0.3244591,0.22791468
U0045_D4,U0045,0,normal,-0.0579407850896894,0.3454339,0.41035748
U0066_D13,U0066,0,normal,0.0156214940534543,0.26190743,0.22661936
U0263_D19,U0263,0,normal,-0.1268856697753543,0.06904565,0.21377696
U0089_D18,U0089,0,normal,0.0938367132310399,0.17592584,0.25575376
U0560_D2,U0560,0,normal,0.1037773663205506,0.1572736,0.28156546
U0483_D2,U0483,0,normal,-0.0122530116683995,0.3236841,0.2699893
U0445_D7,U0445,0,normal,0.0038758474571382,0.7051114,0.2699893
U0324_D4,U0324,0,normal,-0.0736763798716821,0.13328439,0.2699893
U0076_D2,U0076,0,normal,-0.0326065490285798,0.36340085,0.28156546
U0344_D18,U0344,0,normal,-0.0421417787290598,0.2967214,0.28156546
U0442_D12,U0442,0,normal,0.0634548351027102,0.20089139,0.25575376
U0128_D20,U0128,0,normal,0.1682577557366109,0.7095681,0.26129663
U0045_D12,U0045,0,normal,-0.0995151619449337,0.11645237,0.1946163
U0539_D17,U0539,0,normal,-0.0425672192259869,0.23774311,0.28156546
U0253_D4,U0253,0,normal,-0.0532025330404874,0.2740431,0.21377696
U0451_D4,U0451,0,normal,0.0069176332483189,0.07442714,0.25575376
U0068_D14,U0068,0,normal,-0.1048660651298339,0.11547526,0.21377696
U0442_D1,U0442,0,normal,-0.0795057734990567,0.2788151,0.22791468
U0131_D5,U0131,0,normal,-0.1193282889790325,0.13561863,0.21377696
U0540_D17,U0540,0,normal,-0.06968966308142,0.11247155,0.22661936
U0219_D9,U0219,0,normal,-0.0840003233972453,0.103436485,0.21377696
U0300_D1,U0300,1,velocity_attack,0.1733889808252806,15.4854145,0.38790223
U0596_D7,U0596,0,normal,-0.1239708304571003,0.080989115,0.22791468
U0297_D19,U0297,0,normal,0.1173264210296682,0.79337054,0.41897097
U0292_D6,U0292,0,normal,0.0407816478941316,0.7344044,0.41897097
U0396_D14,U0396,0,normal,-0.1186699539700211,0.12316498,0.1946163
U0059_D1,U0059,0,normal,0.0675112542235863,0.55813617,0.26129663
U0090_D4,U0090,0,normal,0.1595615669240673,0.52176183,0.2699893
U0409_D4,U0409,0,normal,-0.1120291195923633,0.15190172,0.1946163
U0295_D2,U0295,0,normal,-0.0703815021024326,0.20802186,0.22661936
U0108_D19,U0108,0,normal,0.0837452023914987,0.1709674,0.25575376
U0054_D17,U0054,0,normal,0.0461938244189165,0.15396273,0.2699893
U0067_D12,U0067,0,normal,-0.1281215786241082,0.07220857,0.22791468
U0335_D13,U0335,0,normal,-0.0895313320618711,0.22956078,0.22791468
U0007_D9,U0007,0,normal,-0.097947045047576,0.132633,0.21377696
U0089_D1,U0089,0,normal,-0.080215571358241,0.2847948,0.22791468
U0557_D18,U0557,1,new_device,0.1287590205791695,0.8951074,0.4589417
U0414_D16,U0414,0,normal,0.043371545901942,0.25891146,0.40022975
U0542_D20,U0542,0,normal,0.1317539815796492,0.5927974,0.2699893
U0549_D13,U0549,0,normal,0.1554280189308876,0.51409286,0.2699893
U0421_D20,U0421,1,credential_attack,0.1097564900013595,1.4291222,0.78122795
U0141_D16,U0141,0,normal,0.0744004804613184,0.24335323,0.2699893
U0496_D1,U0496,0,normal,0.0939170529904968,0.4246631,0.2699893
U0289_D15,U0289,0,normal,-0.0559655827802043,0.1893401,0.2699893
U0233_D2,U0233,1,velocity_attack,0.2255166517396973,13.282164,0.38790223
U0399_D11,U0399,0,normal,0.0205511410688982,0.72473717,0.26129663
U0377_D16,U0377,0,normal,-0.1214553471228818,0.100341074,0.1946163
U0025_D13,U0025,0,normal,0.0663381958323157,0.29987836,0.26129663
U0505_D13,U0505,0,normal,0.0970838378198583,0.34957215,0.25575376
U0133_D3,U0133,0,normal,-0.1089721671721122,0.072380535,0.1946163
U0594_D17,U0594,0,normal,0.010667934113021,0.5645769,0.26129663
U0075_D17,U0075,0,normal,-0.0966633640405605,0.08964128,0.21377696
U0052_D18,U0052,0,normal,-0.1065039481562324,0.09348818,0.21377696
U0402_D12,U0402,0,normal,-0.1144793127088354,0.12105139,0.22791468
U0176_D20,U0176,0,normal,-0.0588935497980784,0.17357951,0.2699893
U0232_D19,U0232,0,normal,0.1367137729156768,0.63759017,0.2699893
U0387_D11,U0387,1,beneficiary_attack,0.1977195999493234,2.6152039,0.5442336
U0148_D8,U0148,0,normal,-0.011943455195135,0.2878233,0.41057152
U0357_D6,U0357,0,normal,-0.1327122238123894,0.02928054,0.1946163
U0060_D9,U0060,0,normal,-0.1312353079322281,0.038629793,0.21377696
U0538_D7,U0538,0,normal,0.1269530503018429,0.5066923,0.26129663
U0374_D8,U0374,0,normal,-0.1074480403818049,0.12770855,0.1946163
U0311_D20,U0311,0,normal,-0.044990327675629,0.19903523,0.28156546
U0152_D2,U0152,0,normal,-0.1378962718785334,0.01818627,0.1946163
U0487_D19,U0487,1,new_location,0.1145707451945846,1.126977,0.28156546
U0054_D12,U0054,0,normal,-0.0610414985076436,0.18226518,0.2699893
U0079_D2,U0079,0,normal,-0.1089167061422563,0.1468798,0.21377696
U0013_D12,U0013,0,normal,0.0170207438546781,0.14296731,0.25575376
U0057_D7,U0057,0,normal,-0.0486737679328881,0.2884524,0.28156546
U0588_D2,U0588,0,normal,-0.1240919754715111,0.0912759,0.21377696
U0417_D1,U0417,0,normal,-0.0159610955379829,0.4745059,0.28156546
U0266_D7,U0266,1,new_location,0.1273289421113594,1.1799451,0.28156546
U0214_D14,U0214,0,normal,-0.0900633117831999,0.1326625,0.22791468
U0337_D15,U0337,0,normal,-0.1342743366678636,0.016229302,0.21377696
U0037_D12,U0037,0,normal,-0.0015943376659504,0.49039808,0.21377696
U0076_D5,U0076,0,normal,-0.0405710864366921,0.27439082,0.22661936
U0120_D7,U0120,0,normal,0.1522594641863296,0.4843295,0.28156546
U0048_D20,U0048,0,normal,-0.0001851991672947,0.64835304,0.41150656
U0471_D11,U0471,0,normal,-0.0618179825947209,0.209701,0.28156546
U0283_D14,U0283,0,normal,-0.0817071263063096,0.15336412,0.1946163
U0127_D9,U0127,0,normal,-0.0342352066563407,0.32113826,0.28156546
U0456_D12,U0456,0,normal,-0.0044926697330394,0.08642867,0.2699893
U0502_D3,U0502,0,normal,0.0065893582030903,0.20924391,0.28156546
U0074_D5,U0074,1,composite_ato,0.2049556148202463,5.927658,0.69102186
U0519_D10,U0519,0,normal,-0.0809184785376624,0.1898037,0.21377696
U0093_D11,U0093,0,normal,-0.1363397648549931,0.020022696,0.21377696
U0451_D5,U0451,0,normal,-0.0351456261179191,0.39193383,0.22791468
U0092_D16,U0092,0,normal,-0.0425852247586789,0.11074033,0.40022975
U0183_D17,U0183,0,normal,-0.0610496698438864,0.25001547,0.22661936
U0391_D15,U0391,0,normal,0.1120272632389609,0.53152895,0.22791468
U0273_D16,U0273,0,normal,-0.0028026692625245,0.2998588,0.22661936
U0307_D8,U0307,0,normal,-0.068460561948315,0.1758007,0.22791468
U0506_D13,U0506,0,normal,-0.0202766258061209,0.4846972,0.28156546
U0148_D6,U0148,0,normal,-0.0545172446535135,0.17594053,0.22661936
U0345_D6,U0345,0,normal,-0.1131936964462709,0.07742206,0.21377696
U0348_D9,U0348,0,normal,0.0337776954793204,0.35181257,0.2699893
U0536_D16,U0536,0,normal,-0.1228476678816025,0.10062525,0.22791468
U0278_D8,U0278,0,normal,-0.0905485074959821,0.09728333,0.22661936
U0165_D6,U0165,0,normal,0.033421064879999,0.38998467,0.41897097
U0071_D8,U0071,0,normal,0.0054591051137383,0.6007559,0.1946163
U0022_D6,U0022,0,normal,-0.112951979653417,0.04413651,0.21377696
U0019_D19,U0019,0,normal,-0.11360073581245,0.13741308,0.21377696
U0582_D16,U0582,0,normal,-0.0835458353386147,0.07404551,0.22661936
U0495_D15,U0495,1,velocity_attack,0.0778825192852538,14.609556,0.40494108
U0582_D20,U0582,0,normal,-0.0460421153093309,0.09210802,0.25575376
U0589_D12,U0589,0,normal,-0.0992723052111652,0.1864913,0.21377696
U0475_D10,U0475,0,normal,-0.1281445907780867,0.017466526,0.1946163
U0262_D3,U0262,0,normal,-0.1243769742977645,0.09198224,0.22791468
U0054_D1,U0054,0,normal,-0.063595502925301,0.3700275,0.22791468
U0503_D19,U0503,0,normal,-0.116476532246749,0.15545599,0.22791468
U0038_D5,U0038,0,normal,-0.038606192625573,0.05437218,0.25575376
U0025_D4,U0025,0,normal,-0.1313216044200219,0.067319125,0.21377696
U0419_D20,U0419,0,normal,-0.0774338929067553,0.13000482,0.22661936
U0545_D5,U0545,0,normal,-0.08147756422776,0.29034978,0.22791468
U0306_D5,U0306,0,normal,0.1094652165545133,0.69014126,0.1946163
U0112_D5,U0112,0,normal,0.0321005003120241,0.6415906,0.26129663
U0256_D11,U0256,1,credential_attack,0.1212061501098251,1.6331096,0.78122795
U0098_D7,U0098,0,normal,-0.0170621343921933,0.34738657,0.26129663
U0521_D9,U0521,0,normal,-0.0935442230060098,0.1265791,0.22791468
U0513_D4,U0513,0,normal,0.0489486570052351,0.71294326,0.2699893
U0409_D14,U0409,0,normal,-0.086770737395054,0.15512721,0.22661936
U0481_D11,U0481,0,normal,-0.1285626142118964,0.020178305,0.21377696
U0561_D7,U0561,0,normal,0.1241695272447924,0.3179947,0.22661936
U0104_D13,U0104,1,large_transfer,0.2337928173621039,4.163227,0.2699893
U0396_D17,U0396,0,normal,-0.0477093879778493,0.2459845,0.28156546
U0437_D10,U0437,0,normal,-0.1300522500599438,0.08144046,0.22791468
U0580_D15,U0580,0,normal,-0.0622645015894307,0.1366011,0.2699893
